population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2010,111854.34521183207,119683.9333662983,104034.26978656439
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2010,103942.79388436669,111218.5887245038,96675.83893014095
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2011,122571.72400074809,124143.67962021314,120820.99293100185
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2011,113063.34105001557,114513.35373253263,111448.42124987987
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2012,128241.21078810764,129980.6299843665,126411.89655991293
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2012,117123.9933931115,118712.62251785591,115453.26222751905
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2013,135166.52889433564,136951.75311480262,133326.39860164898
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2013,121928.00310212535,123538.37828947106,120268.09947161627
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2014,142163.8850883053,144117.549539844,140328.1779175753
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2014,127239.83381701265,128988.40688107586,125596.83513844322
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2015,147957.57479377752,149964.39649443282,145848.50512409036
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2015,133484.8570264868,135295.37810432276,131582.08953580924
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2016,154530.9415664455,156466.19412744397,152471.936221152
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2016,141692.71758709548,143467.1919532363,139804.7716524909
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2017,159418.86993850162,161625.02291730957,157063.6832689146
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2017,149368.1416893327,151435.20546198427,147161.44020974368
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2018,163896.50406450924,166290.59662537393,161680.11582453395
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2018,155689.30696599625,157963.51417829143,153583.9054443536
1,All Population,44,Population,69,Singapore,1,Male,17,60-64 years,1,Number,2019,169756.23658222563,171960.22836792338,167309.5975007302
1,All Population,44,Population,69,Singapore,2,Female,17,60-64 years,1,Number,2019,160873.9648947543,162962.63571062108,158555.3429835294
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2007,56618.3912376373,57360.59842401811,55878.648076009755
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2007,64764.744670783,65613.74192888277,63918.56596563962
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2008,58993.22706164839,59796.50506380428,58209.621244320646
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2008,67328.74143122724,68245.51950217478,66434.41514858924
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2009,60797.29738326136,61615.1772240653,60002.70564169166
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2009,68796.1214119445,69721.60598527394,67896.98884719652
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2010,59516.25461043474,63682.27749683723,55355.293324562386
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2010,66727.40309702851,71398.19245149985,62062.28862013643
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2011,61381.850539763655,62169.059381572515,60505.11396993432
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2011,66893.49354928291,67751.38801024198,65938.03242253982
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2012,72009.20833732521,72985.91620306975,70982.02317147273
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2012,75491.4441278513,76515.38382915569,74414.58613500046
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2013,83108.66670011409,84206.33197225955,81977.24180942068
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2013,83788.60311056617,84895.24870467631,82647.92170055391
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2014,94408.96001479779,95706.36004697248,93189.89369023386
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2014,91516.39055875273,92774.03991784775,90334.67486292969
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2015,108306.41112242952,109775.424496456,106762.55122171564
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2015,102744.11287588594,104137.68205016639,101279.5410720599
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2016,118554.15736451799,120038.85832039773,116974.51485897257
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2016,111705.03210354966,113103.95873444616,110216.64889779214
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2017,122129.50767478926,123819.62363948667,120325.21820422752
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2017,115412.33910224204,117009.49805713758,113707.2862269813
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2018,127543.05830618617,129406.12359134067,125818.2812211969
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2018,120596.50374264551,122358.09831798142,118965.66558534025
1,All Population,44,Population,69,Singapore,1,Male,18,65-69 years,1,Number,2019,134388.92071017632,136133.72893223268,132452.0187609496
1,All Population,44,Population,69,Singapore,2,Female,18,65-69 years,1,Number,2019,126227.47362466343,127866.31954042678,124408.19984511692
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2007,88487.81617428172,89647.79779219883,87331.68553419449
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2007,122716.29494111052,124324.97568954501,121112.95478928703
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2008,92562.57085178359,93822.94396055645,91333.06413382642
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2008,127830.0242504577,129570.61468108704,126132.0606769931
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2009,98340.17002739762,99663.09795459831,97054.91080813101
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2009,135716.27704672498,137542.0096342403,133942.52989710908
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2010,104718.15121834587,112048.2195745105,97396.98868888672
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2010,144277.13653456475,154376.2574675246,134190.2857492401
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2011,111058.98081970736,112483.28801955169,109472.68993671195
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2011,153115.59574502657,155079.26985601216,150928.59680282444
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2012,116682.13771198619,118264.77365989606,115017.70945697391
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2012,160402.53756370104,162578.18181450228,158114.45370672125
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2013,122189.66390567101,123803.49500187124,120526.19807692431
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2013,167074.71642934877,169281.3709379549,164800.19440560113
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2014,129268.26152101347,131044.7099283494,127599.07054135978
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2014,175400.3664266345,177810.77790674934,173135.48944892647
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2015,133968.28006526132,135785.35804865722,132058.62159336748
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2015,181182.9334536652,183640.407112246,178600.25101821244
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2016,141610.71548460578,143384.1629057397,139723.86216462994
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2016,188472.95895195438,190833.28092238583,185961.70246188442
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2017,155723.94676104607,157878.9667354766,153423.34731702434
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2017,203289.7573674371,206103.02723913005,200286.44084160755
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2018,169796.86676712424,172277.14795375228,167500.68735295456
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2018,217288.69352853546,220462.70415009165,214350.2775582553
1,All Population,44,Population,69,Singapore,1,Male,26,70+ years,1,Number,2019,186433.1113399501,188853.62356529207,183746.11411691623
1,All Population,44,Population,69,Singapore,2,Female,26,70+ years,1,Number,2019,232380.75940406704,235397.82254821077,229031.53430817387
